Periode,Antal,Recidivhændelser,Tidligere_domme,Varighed_til_tilbagefald,Køn,Alder
2014–2016,2,10 eller flere tilbagefald,5-9 Tidligere domme,I løbet af 6 måneder,Kvinder,60+ år
2014–2016,246,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Mænd,20–24 år
2014–2016,145,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Mænd,25–29 år
2014–2016,78,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Mænd,30–34 år
2014–2016,56,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Mænd,35–39 år
2014–2016,49,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Mænd,40–49 år
2014–2016,13,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Mænd,50–59 år
2014–2016,1,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Mænd,60+ år
2014–2016,3,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Kvinder,20–24 år
2014–2016,3,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Kvinder,25–29 år
2014–2016,3,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Kvinder,30–34 år
2014–2016,6,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Kvinder,35–39 år
2014–2016,6,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Kvinder,40–49 år
2014–2016,1,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Kvinder,50–59 år
2014–2016,0,10 eller flere tilbagefald,10 eller flere tidligere domme,I løbet af 6 måneder,Kvinder,60+ år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,0,Ingen tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,0,Ingen tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,0,Ingen tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,0,Ingen tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,0,Ingen tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,282,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,164,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,176,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,205,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,507,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,315,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,169,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,66,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,41,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,56,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,65,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,176,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,105,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,53,1 tilbagefald,Ingen tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,180,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,139,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,130,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,142,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,301,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,213,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,82,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,34,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,29,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,20,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,30,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,70,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,47,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,21,1 tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,130,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,89,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,77,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,90,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,191,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,108,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,38,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,9,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,18,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,4,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,11,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,23,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,14,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,7,1 tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,76,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,88,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,53,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,47,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,84,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,42,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,16,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,3,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,5,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,3,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,6,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,15,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,3,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,1,1 tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,62,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,51,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,29,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,29,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,38,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,36,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,6,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,4,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,4,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,1,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,3,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2014–2016,5,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2014–2016,6,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2014–2016,2,1 tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2014–2016,103,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2014–2016,98,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2014–2016,56,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2014–2016,42,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2014–2016,65,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2014–2016,14,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2014–2016,11,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2014–2016,7,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2014–2016,5,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2014–2016,4,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2014–2016,5,1 tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
