KØN,ALDER1,UDDANNELSE,VARTILBAGE,TID,INDHOLD
Kvinder,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2017:2019,60
Kvinder,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2018:2020,53
Kvinder,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2019:2021,70
Kvinder,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2020:2022,83
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,34
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,24
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,34
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,49
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,57
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,59
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,70
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,50
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,48
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,33
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,49
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,36
Kvinder,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,47
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2008:2010,37
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2009:2011,44
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2010:2012,65
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2011:2013,67
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2012:2014,89
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2013:2015,107
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2014:2016,88
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2015:2017,73
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2016:2018,85
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2017:2019,67
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2018:2020,66
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2019:2021,68
Kvinder,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2020:2022,65
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2008:2010,389
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2009:2011,418
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2010:2012,439
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2011:2013,453
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2012:2014,477
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2013:2015,610
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2014:2016,566
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2015:2017,656
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2016:2018,627
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2017:2019,550
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2018:2020,539
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2019:2021,479
Kvinder,20-24 år,Videregående uddannelse,Ingen tilbagefald,2020:2022,628
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2008:2010,12
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2009:2011,11
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2010:2012,6
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2011:2013,20
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2012:2014,14
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2013:2015,22
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2014:2016,26
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2015:2017,22
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2016:2018,20
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2017:2019,21
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2018:2020,17
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2019:2021,29
Kvinder,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2020:2022,53
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,8
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,10
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,6
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,12
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,13
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,22
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,15
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,18
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,21
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,21
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,25
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,27
Kvinder,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,40
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2008:2010,18
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2009:2011,17
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2010:2012,24
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2011:2013,21
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2012:2014,28
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2013:2015,31
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2014:2016,29
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2015:2017,24
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2016:2018,35
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2017:2019,27
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2018:2020,47
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2019:2021,49
Kvinder,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2020:2022,60
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2008:2010,74
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2009:2011,127
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2010:2012,94
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2011:2013,115
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2012:2014,112
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2013:2015,71
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2014:2016,101
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2015:2017,84
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2016:2018,83
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2017:2019,69
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2018:2020,72
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2019:2021,86
Kvinder,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2020:2022,97
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2008:2010,10
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2009:2011,12
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2010:2012,11
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2011:2013,8
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2012:2014,16
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2013:2015,12
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2014:2016,9
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2015:2017,8
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2016:2018,3
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2017:2019,12
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2018:2020,7
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2019:2021,4
Kvinder,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2020:2022,8
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,5
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,6
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,7
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,12
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,6
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,7
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,9
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,1
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,4
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,1
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,3
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,7
Kvinder,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,4
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2008:2010,7
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2009:2011,10
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2010:2012,8
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2011:2013,11
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2012:2014,11
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2013:2015,11
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2014:2016,8
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2015:2017,8
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2016:2018,1
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2017:2019,3
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2018:2020,6
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2019:2021,7
Kvinder,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2020:2022,9
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2008:2010,519
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2009:2011,586
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2010:2012,577
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2011:2013,578
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2012:2014,590
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2013:2015,612
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2014:2016,656
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2015:2017,575
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2016:2018,585
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2017:2019,527
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2018:2020,622
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2019:2021,654
Kvinder,25-29 år,Grundskole,Ingen tilbagefald,2020:2022,780
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2008:2010,85
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2009:2011,79
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2010:2012,105
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2011:2013,120
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2012:2014,133
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2013:2015,144
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2014:2016,146
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2015:2017,139
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2016:2018,142
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2017:2019,123
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2018:2020,156
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2019:2021,178
Kvinder,25-29 år,Grundskole,I løbet af 6 måneder,2020:2022,231
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2008:2010,47
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2009:2011,53
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2010:2012,75
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2011:2013,81
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2012:2014,82
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2013:2015,75
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2014:2016,83
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2015:2017,83
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2016:2018,78
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2017:2019,86
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2018:2020,88
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2019:2021,97
Kvinder,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2020:2022,126
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2008:2010,69
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2009:2011,77
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2010:2012,72
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2011:2013,92
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2012:2014,86
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2013:2015,83
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2014:2016,98
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2015:2017,98
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2016:2018,99
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2017:2019,94
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2018:2020,128
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2019:2021,130
Kvinder,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2020:2022,149
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2008:2010,153
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2009:2011,152
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2010:2012,173
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2011:2013,126
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2012:2014,121
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2013:2015,146
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2014:2016,133
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2015:2017,138
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2016:2018,148
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2017:2019,153
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2018:2020,151
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2019:2021,217
Kvinder,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2020:2022,333
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2008:2010,7
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2009:2011,6
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2010:2012,11
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2011:2013,19
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2012:2014,14
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2013:2015,16
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2014:2016,18
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2015:2017,23
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2016:2018,7
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2017:2019,9
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2018:2020,23
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2019:2021,22
Kvinder,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2020:2022,38
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,7
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,10
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,10
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,14
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,8
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,15
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,15
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,9
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,10
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,5
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,12
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,18
Kvinder,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,24
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2008:2010,12
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2009:2011,10
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2010:2012,12
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2011:2013,13
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2012:2014,13
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2013:2015,15
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2014:2016,12
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2015:2017,14
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2016:2018,14
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2017:2019,12
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2018:2020,14
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2019:2021,21
Kvinder,25-29 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2020:2022,32
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2008:2010,805
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2009:2011,829
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2010:2012,721
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2011:2013,768
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2012:2014,766
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2013:2015,802
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2014:2016,776
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2015:2017,860
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2016:2018,881
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2017:2019,755
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2018:2020,769
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2019:2021,781
Kvinder,25-29 år,Erhvervsuddannelse,Ingen tilbagefald,2020:2022,982
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2008:2010,39
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2009:2011,25
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2010:2012,57
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2011:2013,56
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2012:2014,58
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2013:2015,65
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2014:2016,59
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2015:2017,69
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2016:2018,61
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2017:2019,62
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2018:2020,66
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2019:2021,77
Kvinder,25-29 år,Erhvervsuddannelse,I løbet af 6 måneder,2020:2022,121
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,33
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,31
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,32
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,38
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,38
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,40
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,42
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,60
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,52
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,50
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,46
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,73
Kvinder,25-29 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,80
Kvinder,25-29 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2008:2010,49
Kvinder,25-29 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2009:2011,53
