OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
Fanø,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,0
Fanø,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,0
Fanø,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,1
Fanø,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,0
Fanø,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,0
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2005,4
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2006,3
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2007,3
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2008,4
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2009,1
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2010,4
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2011,2
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2012,1
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2013,4
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2014,7
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2015,0
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2016,5
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2017,3
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2018,1
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2019,2
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2020,3
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2021,1
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2022,1
Fanø,Kvinder,30-49 år,Personer med dansk oprindelse,2023,3
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2005,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2006,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2007,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2008,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2009,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2010,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2011,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2012,1
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2013,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2014,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2015,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2016,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2017,1
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2018,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2019,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2020,0
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2021,1
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2022,1
Fanø,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2023,2
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2005,4
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2006,0
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2007,3
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2008,3
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2009,2
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2010,2
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2011,2
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2012,1
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2013,3
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2014,2
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2015,2
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2016,7
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2017,5
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2018,4
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2019,7
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2020,3
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2021,2
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2022,1
Fanø,Kvinder,50-79 år,Personer med dansk oprindelse,2023,4
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,1
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,1
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,1
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,0
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,2
Fanø,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2023,2
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2005,401
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2006,304
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2007,347
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2008,386
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2009,395
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2010,357
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2011,393
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2012,377
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2013,412
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2014,380
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2015,328
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2016,376
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2017,362
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2018,317
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2019,396
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2020,384
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2021,316
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2022,296
Fredericia,Mænd,15-29 år,Personer med dansk oprindelse,2023,315
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2005,73
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2006,68
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2007,69
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2008,63
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2009,67
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2010,76
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2011,78
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2012,104
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2013,104
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2014,71
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2015,84
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2016,94
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2017,115
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2018,93
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2019,97
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2020,116
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2021,87
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2022,101
Fredericia,Mænd,15-29 år,Personer med udenlandsk oprindelse,2023,99
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2005,508
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2006,351
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2007,379
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2008,351
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2009,374
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2010,370
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2011,417
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2012,438
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2013,404
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2014,350
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2015,378
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2016,391
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2017,376
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2018,281
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2019,373
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2020,396
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2021,357
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2022,305
Fredericia,Mænd,30-49 år,Personer med dansk oprindelse,2023,304
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2005,51
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2006,50
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2007,59
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2008,56
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2009,63
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2010,57
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2011,61
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2012,67
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2013,82
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2014,75
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2015,99
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2016,87
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2017,89
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2018,103
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2019,119
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2020,124
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2021,124
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2022,132
Fredericia,Mænd,30-49 år,Personer med udenlandsk oprindelse,2023,118
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2005,252
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2006,140
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2007,148
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2008,156
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2009,162
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2010,185
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2011,197
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2012,207
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2013,245
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2014,205
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2015,225
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2016,282
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2017,304
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2018,222
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2019,259
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2020,310
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2021,250
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2022,245
Fredericia,Mænd,50-79 år,Personer med dansk oprindelse,2023,247
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2005,14
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2006,6
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2007,11
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2008,12
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2009,9
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2010,6
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2011,19
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2012,28
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2013,28
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2014,16
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2015,23
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2016,32
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2017,44
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2018,41
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2019,50
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2020,46
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2021,49
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2022,39
Fredericia,Mænd,50-79 år,Personer med udenlandsk oprindelse,2023,51
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2005,58
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2006,41
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2007,43
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2008,55
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2009,92
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2010,74
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2011,66
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2012,96
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2013,90
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2014,81
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2015,63
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2016,70
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2017,79
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2018,92
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2019,91
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2020,92
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2021,90
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2022,74
Fredericia,Kvinder,15-29 år,Personer med dansk oprindelse,2023,78
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2005,12
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2006,8
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2007,6
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2008,8
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2009,9
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2010,17
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2011,17
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2012,18
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2013,21
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2014,24
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2015,21
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2016,18
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2017,25
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2018,26
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,26
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,33
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,31
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,34
Fredericia,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,37
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2005,189
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2006,78
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2007,107
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2008,114
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2009,109
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2010,131
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2011,125
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2012,118
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2013,128
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2014,113
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2015,113
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2016,109
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2017,132
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2018,92
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2019,146
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2020,142
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2021,108
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2022,111
Fredericia,Kvinder,30-49 år,Personer med dansk oprindelse,2023,99
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2005,10
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2006,14
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2007,13
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2008,11
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2009,18
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2010,18
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2011,19
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2012,21
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2013,24
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2014,39
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2015,26
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2016,29
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2017,39
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2018,24
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2019,39
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2020,51
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2021,41
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2022,51
Fredericia,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2023,61
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2005,88
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2006,42
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2007,43
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2008,54
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2009,47
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2010,56
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2011,67
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2012,62
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2013,82
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2014,71
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2015,69
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2016,101
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2017,95
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2018,82
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2019,109
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2020,125
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2021,89
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2022,95
Fredericia,Kvinder,50-79 år,Personer med dansk oprindelse,2023,108
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,3
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,3
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,5
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,3
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,6
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,6
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,2
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,8
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,5
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,5
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,8
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,13
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,9
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,11
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,17
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,12
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,11
Fredericia,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,11
